Prediction x (m),Prediction y (m),EKF x (m),EKF y (m),Ground-Truth x (m),Ground-Truth y (m),Time (s),Error (m)
-0.0853383,-8.61648,0.814647,-20.2636,6.8304,-23.4696,77.6433,6.81723
-0.125375,-8.60964,0.777281,-20.2791,6.8304,-23.4696,77.6848,6.84306
-0.140279,-8.60697,0.763544,-20.2851,6.77178,-23.487,77.7024,6.80865
-0.153828,-8.6045,0.751066,-20.2906,6.77178,-23.487,77.7187,6.81713
-0.167446,-8.60199,0.7385,-20.2961,6.77178,-23.487,77.7349,6.82571
-0.181539,-8.59934,0.725463,-20.3016,6.77178,-23.487,77.7517,6.83467
-0.229113,-8.59028,0.680507,-20.3192,6.71436,-23.504,77.8007,6.82331
-0.244904,-8.58713,0.665753,-20.3253,6.71436,-23.504,77.8189,6.83358
-0.260539,-8.58396,0.651121,-20.3312,6.656,-23.521,77.8369,6.80002
-0.274689,-8.58105,0.637892,-20.3366,6.656,-23.521,77.8533,6.80921
-0.311733,-8.57333,0.602624,-20.3498,6.59621,-23.5387,77.8905,6.78956
-0.325195,-8.57044,0.589992,-20.3549,6.59621,-23.5387,77.9059,6.79837
-0.341695,-8.56686,0.574408,-20.361,6.59621,-23.5387,77.9223,6.80935
-0.355296,-8.56387,0.561603,-20.366,6.59621,-23.5387,77.9377,6.81835
-0.373419,-8.55985,0.544403,-20.3725,6.53497,-23.5571,77.956,6.7849
-0.409776,-8.55167,0.509481,-20.385,6.53497,-23.5571,77.9967,6.80998
-0.427353,-8.54762,0.492734,-20.3912,6.53497,-23.5571,78.0138,6.82194
-0.442012,-8.54422,0.478809,-20.3965,6.4731,-23.5761,78.0308,6.78589
-0.458212,-8.54042,0.463367,-20.4022,6.4731,-23.5761,78.0491,6.79688
-0.493615,-8.53206,0.429165,-20.4141,6.4731,-23.5761,78.0882,6.82168
-0.511059,-8.52788,0.412461,-20.4201,6.41144,-23.5964,78.1054,6.78847
-0.52632,-8.5242,0.397879,-20.4254,6.41144,-23.5964,78.1224,6.79888
-0.541413,-8.52054,0.383451,-20.4307,6.41144,-23.5964,78.1393,6.80921
-0.561519,-8.51564,0.364102,-20.4375,6.35016,-23.6181,78.1589,6.77908
-0.602082,-8.50569,0.324676,-20.4507,6.35016,-23.6181,78.2038,6.80779
-0.620802,-8.50106,0.306646,-20.4571,6.35016,-23.6181,78.2218,6.82082
-0.636892,-8.49705,0.291191,-20.4626,6.28838,-23.6408,78.2393,6.78783
-0.653243,-8.49297,0.275472,-20.4681,6.28838,-23.6408,78.2552,6.79913
-0.697641,-8.48184,0.232167,-20.4824,6.22574,-23.6646,78.3035,6.78649
-0.71421,-8.47766,0.216211,-20.488,6.22574,-23.6646,78.3212,6.79797
-0.732782,-8.47295,0.198278,-20.4942,6.22574,-23.6646,78.3389,6.81095
-0.751474,-8.4682,0.18022,-20.5004,6.16283,-23.6885,78.3593,6.77961
-0.779092,-8.46116,0.153359,-20.5094,6.16283,-23.6885,78.3893,6.79914
-0.794991,-8.45709,0.138039,-20.5148,6.16283,-23.6885,78.4064,6.81019
-0.809787,-8.4533,0.123803,-20.5198,6.16283,-23.6885,78.4226,6.82045
-0.8259,-8.44916,0.108264,-20.5252,6.10047,-23.7121,78.44,6.78755
-0.854967,-8.44168,0.0799394,-20.5346,6.10047,-23.7121,78.4717,6.80821
-0.874807,-8.43656,0.0607109,-20.5411,6.10047,-23.7121,78.4904,6.82218
-0.890977,-8.43237,0.0451006,-20.5465,6.03851,-23.7356,78.5082,6.78964
-0.908455,-8.42784,0.0281951,-20.5523,6.03851,-23.7356,78.5249,6.80185
-0.923966,-8.42381,0.013229,-20.5575,6.03851,-23.7356,78.542,6.81265
-0.985372,-8.40783,-0.0470879,-20.5766,5.97663,-23.7591,78.6011,6.81334
-1.01707,-8.39953,-0.0780749,-20.5867,5.91414,-23.7827,78.6357,6.79185
-1.03398,-8.3951,-0.0944427,-20.5923,5.91414,-23.7827,78.6538,6.80367
-1.07057,-8.38548,-0.130285,-20.6038,5.85115,-23.8064,78.6939,6.78543
-1.08496,-8.38168,-0.144177,-20.6086,5.85115,-23.8064,78.7091,6.7954
-1.09873,-8.37805,-0.157454,-20.6133,5.85115,-23.8064,78.7241,6.80494
-1.11285,-8.37432,-0.171074,-20.618,5.85115,-23.8064,78.7392,6.81475
-1.12846,-8.37019,-0.186179,-20.6232,5.85115,-23.8064,78.7563,6.82568
-1.1636,-8.36088,-0.220619,-20.6343,5.78857,-23.8302,78.7898,6.8068
-1.17911,-8.35676,-0.235626,-20.6394,5.78857,-23.8302,78.8065,6.81764
-1.19596,-8.35228,-0.251967,-20.645,5.78857,-23.8302,78.8228,6.82949
-1.21142,-8.34816,-0.266929,-20.6501,5.72632,-23.8539,78.8398,6.79643
-1.22842,-8.34363,-0.283426,-20.6557,5.72632,-23.8539,78.8578,6.80836
-1.25558,-8.33638,-0.309994,-20.6643,5.72632,-23.8539,78.887,6.8278
-1.27054,-8.33238,-0.324469,-20.6693,5.66403,-23.8774,78.9033,6.7943
-1.28582,-8.32829,-0.339269,-20.6744,5.66403,-23.8774,78.9199,6.80496
-1.30103,-8.32421,-0.353999,-20.6794,5.66403,-23.8774,78.9364,6.81559
-1.31696,-8.31993,-0.369448,-20.6847,5.66403,-23.8774,78.9538,6.82678
-1.35425,-8.30991,-0.406088,-20.6963,5.60154,-23.901,78.9948,6.80957
-1.36937,-8.30584,-0.420736,-20.7013,5.60154,-23.901,79.011,6.82015
-1.38773,-8.30089,-0.438604,-20.7073,5.53892,-23.9247,79.0286,6.78906
-1.40299,-8.29676,-0.453403,-20.7123,5.53892,-23.9247,79.0447,6.79971
-1.44765,-8.28469,-0.49739,-20.726,5.53892,-23.9247,79.0875,6.83207
-1.46386,-8.28029,-0.513135,-20.7314,5.47634,-23.9484,79.1048,6.79939
-1.48087,-8.27567,-0.529678,-20.7369,5.47634,-23.9484,79.1211,6.81135
-1.49653,-8.27141,-0.544882,-20.7421,5.47634,-23.9484,79.1383,6.82234
-1.51614,-8.26607,-0.56402,-20.7484,5.47634,-23.9484,79.1593,6.83629
-1.55617,-8.25515,-0.603455,-20.7607,5.41373,-23.9719,79.2033,6.82107
-1.57169,-8.25089,-0.618539,-20.7658,5.41373,-23.9719,79.22,6.83199
-1.58941,-8.24603,-0.635813,-20.7715,5.35102,-23.9949,79.2372,6.80009
-1.60637,-8.24137,-0.652342,-20.777,5.35102,-23.9949,79.2555,6.81205
-1.65187,-8.22883,-0.697263,-20.7909,5.28825,-24.0177,79.2991,6.80053
-1.66657,-8.22476,-0.711558,-20.7957,5.28825,-24.0177,79.3153,6.81084
-1.68303,-8.22019,-0.727603,-20.801,5.28825,-24.0177,79.3314,6.82247
-1.69822,-8.21597,-0.742385,-20.806,5.28825,-24.0177,79.3481,6.83318
-1.7416,-8.20389,-0.785271,-20.8191,5.22548,-24.0403,79.3895,6.82013
-1.7567,-8.19966,-0.799981,-20.824,5.22548,-24.0403,79.4061,6.83079
-1.77568,-8.19433,-0.81857,-20.83,5.22548,-24.0403,79.4243,6.84438
-1.7902,-8.19025,-0.832711,-20.8348,5.16275,-24.0629,79.4403,6.80993
-1.81796,-8.18243,-0.860074,-20.8433,5.16275,-24.0629,79.471,6.83002
-1.84645,-8.17437,-0.888178,-20.852,5.10022,-24.085,79.5023,6.80604
-1.86333,-8.16958,-0.904703,-20.8574,5.10022,-24.085,79.5207,6.81804
-1.8811,-8.16453,-0.922117,-20.863,5.10022,-24.085,79.5382,6.83074
-1.89947,-8.15929,-0.940133,-20.8688,5.10022,-24.085,79.5587,6.84391
-1.94796,-8.14543,-0.988292,-20.8832,5.03793,-24.1068,79.6057,6.83493
-1.96389,-8.14085,-1.00389,-20.8883,5.03793,-24.1068,79.6232,6.84632
-1.97891,-8.13652,-1.01858,-20.893,4.97546,-24.1287,79.6396,6.8123
-1.99648,-8.13144,-1.03584,-20.8986,4.97546,-24.1287,79.6566,6.82488
-2.02755,-8.12245,-1.06662,-20.9079,4.97546,-24.1287,79.6869,6.84763
-2.04392,-8.11769,-1.0827,-20.913,4.91289,-24.1507,79.7048,6.81461
-2.06273,-8.11221,-1.10122,-20.9189,4.91289,-24.1507,79.7232,6.82815
-2.07807,-8.10773,-1.11626,-20.9237,4.91289,-24.1507,79.7401,6.83912
-2.10708,-8.09924,-1.14503,-20.9324,4.85014,-24.1725,79.772,6.81537
-2.13632,-8.09066,-1.17404,-20.9411,4.85014,-24.1725,79.8043,6.83679
-2.15453,-8.08529,-1.192,-20.9467,4.85014,-24.1725,79.8239,6.84998
-2.17036,-8.08061,-1.20757,-20.9517,4.78709,-24.1941,79.8413,6.81605
-2.20121,-8.07147,-1.23824,-20.9608,4.78709,-24.1941,79.8715,6.83874
-2.21711,-8.06674,-1.25389,-20.9658,4.78709,-24.1941,79.889,6.8502
-2.23462,-8.06152,-1.27117,-20.9711,4.72433,-24.2157,79.9063,6.81779
-2.24903,-8.05722,-1.28533,-20.9757,4.72433,-24.2157,79.9222,6.8281
-2.26622,-8.05207,-1.3023,-20.981,4.72433,-24.2157,79.9391,6.84055
-2.2947,-8.04353,-1.33064,-20.9893,4.66162,-24.237,79.9703,6.81646
-2.32209,-8.03528,-1.35791,-20.9974,4.66162,-24.237,80.0003,6.83663
-2.33938,-8.03006,-1.375,-21.0027,4.66162,-24.237,80.0172,6.84919
-2.35459,-8.02546,-1.39,-21.0074,4.59887,-24.2583,80.0339,6.81501
-2.37208,-8.02015,-1.40731,-21.0127,4.59887,-24.2583,80.0511,6.8277
-2.40964,-8.00873,-1.44488,-21.0235,4.59887,-24.2583,80.0925,6.85571
-2.42623,-8.00366,-1.46129,-21.0285,4.53624,-24.2793,80.1089,6.82258
-2.44082,-7.99919,-1.47569,-21.033,4.53624,-24.2793,80.125,6.83311
-2.45732,-7.99412,-1.49203,-21.038,4.53624,-24.2793,80.1411,6.84513
-2.49771,-7.9817,-1.53253,-21.0495,4.47333,-24.3003,80.1854,6.82995
-2.515,-7.97636,-1.54968,-21.0546,4.47333,-24.3003,80.2023,6.84258
-2.5302,-7.97165,-1.56473,-21.0593,4.47333,-24.3003,80.2191,6.85365
-2.54741,-7.96631,-1.58181,-21.0644,4.41031,-24.3213,80.2361,6.82074
-2.563,-7.96146,-1.59727,-21.0692,4.41031,-24.3213,80.2533,6.83208
-2.60434,-7.94857,-1.63881,-21.0807,4.41031,-24.3213,80.294,6.86319
-2.61915,-7.94393,-1.65349,-21.0852,4.34729,-24.3421,80.3106,6.82838
-2.63514,-7.93891,-1.66937,-21.09,4.34729,-24.3421,80.3279,6.84007
-2.65139,-7.9338,-1.68553,-21.0949,4.34729,-24.3421,80.3458,6.85199
-2.6905,-7.92147,-1.72488,-21.1057,4.28403,-24.3629,80.3887,6.83565
-2.70601,-7.91655,-1.7403,-21.1104,4.28403,-24.3629,80.4059,6.84702
-2.7212,-7.91173,-1.7554,-21.1149,4.28403,-24.3629,80.4227,6.85816
-2.73811,-7.90634,-1.77225,-21.1199,4.22096,-24.3834,80.4395,6.82489
-2.77897,-7.89329,-1.81347,-21.1311,4.22096,-24.3834,80.4848,6.85583
-2.79711,-7.88744,-1.83162,-21.1364,4.15798,-24.4028,80.5029,6.82313
-2.81331,-7.88219,-1.84779,-21.1411,4.15798,-24.4028,80.521,6.8351
-2.8291,-7.87704,-1.86357,-21.1457,4.15798,-24.4028,80.5388,6.84679
-2.84737,-7.87106,-1.88188,-21.1509,4.15798,-24.4028,80.5572,6.86046
-2.87868,-7.86075,-1.91356,-21.1594,4.09506,-24.4203,80.5892,6.83723
-2.89313,-7.85594,-1.92802,-21.1636,4.09506,-24.4203,80.6057,6.84797
-2.91077,-7.85003,-1.94576,-21.1685,4.09506,-24.4203,80.6238,6.86127
-2.92561,-7.84504,-1.96065,-21.1728,4.03276,-24.4364,80.641,6.82515
-2.97942,-7.8268,-2.01559,-21.1865,3.97112,-24.4511,80.7042,6.81975
-2.99367,-7.82186,-2.02996,-21.1905,3.97112,-24.4511,80.7208,6.8305
-3.00848,-7.81669,-2.04492,-21.1945,3.97112,-24.4511,80.7382,6.84174
-3.02736,-7.81005,-2.06412,-21.1995,3.97112,-24.4511,80.7609,6.85629
-3.07075,-7.79468,-2.10871,-21.2102,3.90986,-24.4643,80.812,6.84284
-3.08556,-7.78932,-2.12378,-21.2141,3.90986,-24.4643,80.8277,6.85427
-3.1003,-7.78395,-2.13879,-21.218,3.84857,-24.4763,80.8452,6.81735
-3.14151,-7.76881,-2.18142,-21.2276,3.84857,-24.4763,80.8886,6.85032
-3.15532,-7.76363,-2.19555,-21.2312,3.78699,-24.4875,80.9052,6.81212
-3.17095,-7.75772,-2.2116,-21.2351,3.78699,-24.4875,80.9216,6.82441
-3.1851,-7.75233,-2.22614,-21.2386,3.78699,-24.4875,80.9386,6.83555
-3.20188,-7.7459,-2.24344,-21.2426,3.78699,-24.4875,80.9564,6.8489
-3.23888,-7.73157,-2.28207,-21.2508,3.72484,-24.498,81.001,6.82931
-3.2545,-7.72541,-2.29826,-21.2545,3.72484,-24.498,81.0193,6.84186
-3.27113,-7.71878,-2.31555,-21.2583,3.72484,-24.498,81.0369,6.85534
-3.28562,-7.71296,-2.3306,-21.2616,3.6623,-24.5084,81.0542,6.81678
-3.31887,-7.69949,-2.36559,-21.2685,3.6623,-24.5084,81.0948,6.84441
-3.33201,-7.69406,-2.3793,-21.2715,3.60011,-24.5176,81.1106,6.80459
-3.34466,-7.6888,-2.3925,-21.2743,3.60011,-24.5176,81.1261,6.81488
-3.35864,-7.68293,-2.40715,-21.2774,3.60011,-24.5176,81.1433,6.82637
-3.38414,-7.67215,-2.43416,-21.2824,3.53817,-24.5248,81.1745,6.7966
-3.39798,-7.6662,-2.44873,-21.2853,3.53817,-24.5248,81.1897,6.80807
-3.41128,-7.66043,-2.46275,-21.2881,3.53817,-24.5248,81.2062,6.81914
-3.42577,-7.6541,-2.47808,-21.291,3.53817,-24.5248,81.2221,6.83131
-3.43985,-7.64789,-2.49299,-21.2938,3.47682,-24.5303,81.2399,6.7916
-3.46355,-7.63734,-2.51837,-21.2981,3.47682,-24.5303,81.27,6.81198
-3.48694,-7.62676,-2.5435,-21.3022,3.47682,-24.5303,81.2999,6.83227
-3.50096,-7.62032,-2.55849,-21.3047,3.41582,-24.5348,81.3175,6.79255
-3.51446,-7.61406,-2.57295,-21.3072,3.41582,-24.5348,81.3347,6.80416
-3.52934,-7.60709,-2.58896,-21.3098,3.41582,-24.5348,81.3535,6.8171
-3.56228,-7.59151,-2.62484,-21.3147,3.35504,-24.538,81.3961,6.79427
-3.57627,-7.58474,-2.64,-21.317,3.35504,-24.538,81.414,6.80659
-3.59429,-7.57595,-2.65963,-21.3197,3.35504,-24.538,81.4341,6.8227
-3.60897,-7.56869,-2.67564,-21.322,3.2941,-24.5401,81.4534,6.78287
-3.64171,-7.55233,-2.71177,-21.3262,3.2941,-24.5401,81.4904,6.81286
-3.6542,-7.54595,-2.72545,-21.328,3.2941,-24.5401,81.5064,6.82414
-3.66974,-7.53794,-2.74257,-21.33,3.23259,-24.5415,81.5243,6.78456
-3.68265,-7.53121,-2.7568,-21.3317,3.23259,-24.5415,81.5409,6.79633
-3.7091,-7.51731,-2.78631,-21.3347,3.1712,-24.5422,81.5757,6.76711
-3.72259,-7.51008,-2.80129,-21.3363,3.1712,-24.5422,81.5937,6.7796
-3.73684,-7.50238,-2.81717,-21.3379,3.1712,-24.5422,81.6101,6.7929
-3.7499,-7.49526,-2.83174,-21.3394,3.1712,-24.5422,81.6275,6.80512
-3.76466,-7.48713,-2.84829,-21.3409,3.1712,-24.5422,81.6446,6.81908
-3.79886,-7.4681,-2.88709,-21.3437,3.10951,-24.5421,81.69,6.79745
-3.81181,-7.46072,-2.9017,-21.3449,3.10951,-24.5421,81.707,6.80985
-3.82552,-7.45284,-2.91723,-21.346,3.04782,-24.5409,81.7255,6.76785
-3.83865,-7.44522,-2.93213,-21.3471,3.04782,-24.5409,81.7436,6.78054
-3.88724,-7.41677,-2.98813,-21.3496,2.98704,-24.5391,81.8094,6.77433
-3.90027,-7.40888,-3.00311,-21.3504,2.98704,-24.5391,81.8251,6.78724
-3.91309,-7.40105,-3.01786,-21.3512,2.98704,-24.5391,81.843,6.8
-3.93478,-7.38769,-3.04308,-21.352,2.92651,-24.536,81.8727,6.76689
-3.94683,-7.38015,-3.05704,-21.3525,2.92651,-24.536,81.8891,6.77901
-3.95915,-7.37238,-3.07135,-21.3531,2.92651,-24.536,81.9061,6.79148
-3.97073,-7.36501,-3.09197,-21.3441,2.86599,-24.5316,81.9225,9.13806
-3.98474,-7.35604,-3.11542,-21.3351,2.86599,-24.5316,81.9396,9.14971
-4.01095,-7.33908,-3.15333,-21.3259,2.86599,-24.5316,81.9714,9.16842
-4.03277,-7.32469,-3.18602,-21.3168,2.80523,-24.5272,82.0015,9.15254
-4.04467,-7.31674,-3.2068,-21.308,2.80523,-24.5272,82.0185,9.16291
-4.05825,-7.30758,-3.22957,-21.2991,2.80523,-24.5272,82.0371,9.1743
-4.07206,-7.29819,-3.25256,-21.2902,2.74394,-24.5221,82.0565,9.15291
-4.09277,-7.28397,-3.28382,-21.2808,2.74394,-24.5221,82.0855,9.16854
-4.10472,-7.27564,-3.30447,-21.2721,2.74394,-24.5221,82.1023,9.17886
-4.1184,-7.26604,-3.32717,-21.2632,2.68227,-24.5158,82.1192,9.15602
-4.13035,-7.25756,-3.34773,-21.2545,2.68227,-24.5158,82.1366,9.16627
-4.14198,-7.24925,-3.36784,-21.2459,2.68227,-24.5158,82.1535,9.17632
-4.17049,-7.22871,-3.40845,-21.2349,2.62136,-24.509,82.194,9.16338
-4.18249,-7.21989,-3.4289,-21.2263,2.62136,-24.509,82.2093,9.17356
-4.19341,-7.2118,-3.44797,-21.218,2.62136,-24.509,82.2251,9.18305
-4.20563,-7.20268,-3.46859,-21.2094,2.62136,-24.509,82.2408,9.19342
-4.22902,-7.18507,-3.5029,-21.1985,2.56111,-24.5009,82.271,9.17795
-4.25599,-7.16444,-3.54159,-21.1867,2.50118,-24.4913,82.3114,9.16404
-4.26845,-7.15474,-3.5623,-21.1781,2.50118,-24.4913,82.3277,9.17436
-4.27875,-7.14665,-3.58029,-21.1701,2.50118,-24.4913,82.3435,9.1832
-4.30782,-7.12363,-3.62152,-21.1572,2.44116,-24.4822,82.387,9.17109
-4.31855,-7.11496,-3.63989,-21.1492,2.44116,-24.4822,82.4032,9.18008
-4.33175,-7.10422,-3.6613,-21.1405,2.44116,-24.4822,82.4207,9.19086
-4.34281,-7.09513,-3.67998,-21.1324,2.44116,-24.4822,82.4372,9.20011
-4.35814,-7.08244,-3.70394,-21.1229,2.38121,-24.4718,82.4601,9.17781
-4.38641,-7.05879,-3.74403,-21.1091,2.38121,-24.4718,82.5031,9.19951
-4.39708,-7.04969,-3.75714,-21.1056,2.32081,-24.46,82.5198,6.94821
-4.40975,-7.03879,-3.77283,-21.1012,2.32081,-24.46,82.5368,6.9642
-4.42112,-7.02893,-3.78691,-21.0973,2.32081,-24.46,82.5549,6.97857
-4.44101,-7.01153,-3.81185,-21.09,2.2605,-24.4481,82.5856,6.94514
-4.4535,-7.00045,-3.82747,-21.0854,2.2605,-24.4481,82.6027,6.96119
-4.4644,-6.9907,-3.84108,-21.0814,2.2605,-24.4481,82.6198,6.9752
-4.47515,-6.981,-3.85455,-21.0774,2.2605,-24.4481,82.6366,6.98908
-4.48657,-6.97062,-3.86891,-21.073,2.20071,-24.4355,82.6547,6.94495
-4.50576,-6.95303,-3.89332,-21.0652,2.20071,-24.4355,82.6854,6.97033
-4.51701,-6.94257,-3.90757,-21.0606,2.20071,-24.4355,82.7032,6.98514
-4.52884,-6.9315,-3.92259,-21.0558,2.14092,-24.4215,82.7198,6.94117
-4.53978,-6.92117,-3.93652,-21.0512,2.14092,-24.4215,82.7375,6.9557
-4.55233,-6.90923,-3.95257,-21.0459,2.14092,-24.4215,82.758,6.97249
-4.57906,-6.88358,-3.9872,-21.0338,2.0818,-24.4078,82.8015,6.95015
-4.5891,-6.87378,-4.00009,-21.0293,2.0818,-24.4078,82.8184,6.96371
-4.59919,-6.86385,-4.0131,-21.0248,2.0818,-24.4078,82.8352,6.97741
-4.62639,-6.83693,-4.04869,-21.0118,2.02308,-24.3938,82.8795,6.95654
-4.6368,-6.82644,-4.06223,-21.0068,2.02308,-24.3938,82.8966,6.9709
-4.64651,-6.81658,-4.07487,-21.0021,2.02308,-24.3938,82.9123,6.98433
-4.65714,-6.80573,-4.08876,-20.9969,1.96408,-24.378,82.9279,6.93936
-4.66748,-6.7951,-4.1023,-20.9918,1.96408,-24.378,82.9455,6.9538
-4.69854,-6.76294,-4.14361,-20.9756,1.90311,-24.363,82.9899,6.93719
-4.70962,-6.75123,-4.15828,-20.9698,1.90311,-24.363,83.0082,6.95295
-4.721,-6.73911,-4.1734,-20.9638,1.90311,-24.363,83.0247,6.96924
-4.73172,-6.72762,-4.18766,-20.958,1.90311,-24.363,83.0426,6.98463
-4.758,-6.69924,-4.22307,-20.9433,1.84181,-24.3478,83.0815,6.96175
-4.76899,-6.68716,-4.23783,-20.9371,1.84181,-24.3478,83.0999,6.97778
-4.7797,-6.67529,-4.25225,-20.931,1.78211,-24.3306,83.1182,6.93251
-4.78979,-6.66404,-4.26586,-20.9252,1.78211,-24.3306,83.1359,6.94735
-4.80137,-6.65103,-4.28156,-20.9184,1.78211,-24.3306,83.1561,6.9645
-4.82057,-6.6293,-4.30781,-20.9068,1.72344,-24.3124,83.1897,6.93279
-4.83131,-6.61698,-4.32247,-20.9003,1.72344,-24.3124,83.2065,6.94889
-4.84085,-6.60596,-4.33549,-20.8944,1.72344,-24.3124,83.2233,6.96322
-4.85013,-6.59517,-4.34819,-20.8887,1.72344,-24.3124,83.2402,6.97722
-4.86835,-6.57383,-4.37341,-20.877,1.66523,-24.2948,83.2727,6.94533
-4.88699,-6.55173,-4.39935,-20.8649,1.66523,-24.2948,83.3062,6.97414
-4.89884,-6.5375,-4.41582,-20.8571,1.60677,-24.2765,83.3247,6.93215
-4.90765,-6.52682,-4.42807,-20.8512,1.60677,-24.2765,83.3406,6.9458
-4.91952,-6.51235,-4.44468,-20.8432,1.60677,-24.2765,83.362,6.96437
-4.94327,-6.48314,-4.47824,-20.8267,1.54807,-24.2563,83.4052,6.94052
-4.95134,-6.47304,-4.48959,-20.821,1.54807,-24.2563,83.4204,6.95329
-4.96233,-6.45921,-4.50515,-20.8132,1.54807,-24.2563,83.4382,6.97083
-4.98806,-6.42656,-4.54198,-20.7944,1.48907,-24.2361,83.4859,6.95083
-4.99845,-6.41311,-4.55684,-20.7866,1.48907,-24.2361,83.5032,6.96774
-5.00744,-6.40136,-4.56974,-20.7799,1.43068,-24.2156,83.5202,6.9211
-5.01715,-6.38859,-4.58371,-20.7724,1.43068,-24.2156,83.5385,6.93706
-5.0282,-6.37392,-4.59971,-20.7638,1.43068,-24.2156,83.5573,6.95538
-5.04601,-6.35007,-4.62569,-20.7497,1.37351,-24.1928,83.5879,6.92378
-5.0556,-6.33703,-4.63969,-20.742,1.37351,-24.1928,83.6066,6.93993
-5.06571,-6.32317,-4.65449,-20.7337,1.37351,-24.1928,83.6242,6.95705
-5.07444,-6.31109,-4.66731,-20.7265,1.37351,-24.1928,83.6413,6.9719
-5.08369,-6.29818,-4.68096,-20.7187,1.31683,-24.1691,83.6596,6.92626
-5.10516,-6.26798,-4.71297,-20.7004,1.31683,-24.1691,83.7028,6.96351
-5.11353,-6.25596,-4.72546,-20.6931,1.26091,-24.1455,83.7197,6.91742
-5.12302,-6.24224,-4.73968,-20.6846,1.26091,-24.1455,83.7369,6.9341
-5.1315,-6.22986,-4.75242,-20.677,1.26091,-24.1455,83.7543,6.9491
-5.14574,-6.20889,-4.77402,-20.664,1.26091,-24.1455,83.7837,6.97456
-5.15512,-6.1949,-4.78827,-20.6553,1.20538,-24.1209,83.8012,6.93044
-5.16369,-6.182,-4.80133,-20.6472,1.20538,-24.1209,83.8193,6.94595
-5.17292,-6.16798,-4.81547,-20.6384,1.20538,-24.1209,83.8384,6.96277
-5.18191,-6.15419,-4.8293,-20.6297,1.15036,-24.0949,83.8575,6.91806
-5.19838,-6.1287,-4.85486,-20.6135,1.15036,-24.0949,83.8886,6.94859
-5.20633,-6.11619,-4.86721,-20.6055,1.15036,-24.0949,83.9057,6.96344
-5.21502,-6.10239,-4.88079,-20.5966,1.09488,-24.0685,83.9225,6.91799
-5.22277,-6.08997,-4.89294,-20.5886,1.09488,-24.0685,83.9396,6.93267
-5.23095,-6.07675,-4.90582,-20.58,1.09488,-24.0685,83.9574,6.94826
-5.25178,-6.0428,-4.93894,-20.5581,1.03979,-24.0415,84.0033,6.92666
-5.26071,-6.0279,-4.95323,-20.5483,1.03979,-24.0415,84.0233,6.94412
-5.26881,-6.01424,-4.96625,-20.5392,1.03979,-24.0415,84.0396,6.96006
-5.27753,-5.99941,-4.98031,-20.5294,0.98553,-24.0136,84.0597,6.91584
-5.29117,-5.97596,-5.00251,-20.5139,0.98553,-24.0136,84.0914,6.94313
-5.29847,-5.9632,-5.01444,-20.5053,0.98553,-24.0136,84.1083,6.95789
-5.30582,-5.95024,-5.02649,-20.4966,0.931572,-23.9848,84.1256,6.91118
-5.31331,-5.93693,-5.03882,-20.4876,0.931572,-23.9848,84.1433,6.92652
-5.32435,-5.91711,-5.05715,-20.4742,0.931572,-23.9848,84.1664,6.94933
-5.34264,-5.88381,-5.08779,-20.4518,0.878155,-23.9556,84.2107,6.92615
-5.35009,-5.86992,-5.10036,-20.4422,0.878155,-23.9556,84.229,6.94199
-5.35695,-5.85699,-5.11199,-20.4333,0.878155,-23.9556,84.2462,6.95669
-5.37128,-5.82975,-5.13649,-20.4146,0.824937,-23.9254,84.2776,6.92588
-5.37811,-5.81652,-5.14822,-20.4053,0.824937,-23.9254,84.2949,6.94083
-5.38616,-5.80075,-5.16216,-20.3943,0.824937,-23.9254,84.3132,6.95861
-5.39527,-5.78272,-5.17802,-20.3817,0.77249,-23.894,84.3338,6.91718
-5.4019,-5.76943,-5.18962,-20.3723,0.77249,-23.894,84.3512,6.93209
-5.42361,-5.72545,-5.228,-20.3417,0.719969,-23.8621,84.4015,6.91929
-5.43002,-5.71203,-5.23947,-20.332,0.719969,-23.8621,84.4189,6.93422
-5.43738,-5.69645,-5.25274,-20.3209,0.719969,-23.8621,84.4385,6.95151
-5.44382,-5.68268,-5.26439,-20.3109,0.667883,-23.8303,84.4562,6.90521
-5.45652,-5.6552,-5.2876,-20.2913,0.667883,-23.8303,84.4869,6.93553
-5.46282,-5.64129,-5.29921,-20.2812,0.667883,-23.8303,84.5046,6.95084
-5.46941,-5.62658,-5.31141,-20.2704,0.616594,-23.7973,84.5212,6.90542
-5.47555,-5.61272,-5.32286,-20.2603,0.616594,-23.7973,84.539,6.92061
-5.48218,-5.59758,-5.33531,-20.2491,0.616594,-23.7973,84.558,6.93717
-5.49742,-5.56236,-5.36419,-20.2236,0.56566,-23.7635,84.6025,6.91384
-5.50313,-5.5488,-5.37514,-20.2135,0.56566,-23.7635,84.6195,6.92858
-5.50875,-5.53531,-5.38598,-20.2034,0.56566,-23.7635,84.6364,6.94321
-5.51442,-5.52152,-5.39701,-20.1931,0.56566,-23.7635,84.6536,6.95814
-5.52793,-5.48835,-5.42347,-20.1686,0.51507,-23.7296,84.6954,6.93243
-5.53307,-5.47537,-5.43368,-20.1588,0.51507,-23.7296,84.7116,6.9464
-5.53845,-5.46162,-5.44445,-20.1483,0.46499,-23.6945,84.7267,6.89959
-5.54332,-5.44904,-5.45425,-20.1387,0.46499,-23.6945,84.7423,6.91308
-5.5502,-5.43109,-5.46819,-20.1251,0.46499,-23.6945,84.7621,6.93224
