Ground-Truth x (m),Ground-Truth y (m),Ground-Truth yaw (rad),Prediction x (m),Prediction y (m),Prediction yaw (rad),Time (s),Error (m)
7.74657,0.118936,0.0222211,7.99109,0.281181,0.0462132,14.3413,0.294426
7.75394,0.1191,0.022221,7.99109,0.281181,0.0462132,14.3492,0.288242
7.76231,0.119286,0.0222209,7.99109,0.281181,0.0462132,14.3579,0.281293
7.77083,0.119475,0.0222208,7.99109,0.281181,0.0462132,14.3664,0.274294
7.77714,0.119616,0.0222207,7.99109,0.281181,0.0462132,14.373,0.269168
7.78469,0.119783,0.0222206,8.05807,0.28445,0.0462393,14.3807,0.320046
7.79149,0.119934,0.0222205,8.05807,0.28445,0.0462393,14.3879,0.314183
7.79849,0.12009,0.0222204,8.05807,0.28445,0.0462393,14.3943,0.30818
7.80716,0.120283,0.0222203,8.05807,0.28445,0.0462393,14.4022,0.30081
7.81294,0.120411,0.0222202,8.05807,0.28445,0.0462393,14.4082,0.29593
7.81848,0.120534,0.0222201,8.05807,0.28445,0.0462393,14.4141,0.291289
7.82487,0.120676,0.02222,8.05807,0.28445,0.0462393,14.4208,0.285978
7.83166,0.120827,0.0222199,8.05807,0.28445,0.0462393,14.427,0.280377
7.83874,0.120985,0.0222197,8.05807,0.28445,0.0462393,14.4343,0.274598
7.84456,0.121114,0.0222196,8.05807,0.28445,0.0462393,14.4403,0.269893
7.85059,0.121248,0.0222195,8.12506,0.287715,0.0462593,14.4468,0.321907
7.85867,0.121427,0.0222193,8.12506,0.287715,0.0462593,14.4541,0.314948
7.86523,0.121573,0.0222191,8.12506,0.287715,0.0462593,14.46,0.309339
7.87188,0.121721,0.022219,8.12506,0.287715,0.0462593,14.467,0.303694
7.87812,0.12186,0.0222188,8.12506,0.287715,0.0462593,14.4726,0.298432
7.89049,0.122135,0.0222185,8.12506,0.287715,0.0462593,14.4839,0.288125
7.89731,0.122286,0.0222183,8.12506,0.287715,0.0462593,14.4902,0.282517
7.90293,0.122411,0.0222182,8.12506,0.287715,0.0462593,14.4959,0.277926
7.90937,0.122554,0.022218,8.12506,0.287715,0.0462593,14.5028,0.272723
7.91458,0.12267,0.0222178,8.12506,0.287715,0.0462593,14.5082,0.268546
7.92023,0.122795,0.0222177,8.19204,0.290976,0.0462705,14.5133,0.32054
7.928,0.122968,0.0222174,8.19204,0.290976,0.0462705,14.5204,0.313882
7.93297,0.123078,0.0222173,8.19204,0.290976,0.0462705,14.5255,0.309655
7.93821,0.123195,0.0222171,8.19204,0.290976,0.0462705,14.5311,0.305218
7.94436,0.123332,0.0222169,8.19204,0.290976,0.0462705,14.5374,0.300048
7.95093,0.123478,0.0222167,8.19204,0.290976,0.0462705,14.5434,0.294566
7.95822,0.12364,0.0222165,8.19204,0.290976,0.0462705,14.5501,0.288529
7.96416,0.123772,0.0222162,8.19204,0.290976,0.0462705,14.5562,0.283666
7.96908,0.123881,0.0222161,8.19204,0.290976,0.0462705,14.5613,0.279663
7.97477,0.124007,0.0222159,8.19204,0.290976,0.0462705,14.5673,0.275067
7.98116,0.124149,0.0222156,8.19204,0.290976,0.0462705,14.5731,0.269958
7.98823,0.124306,0.0222154,8.25902,0.294233,0.0462729,14.5795,0.320589
7.99531,0.124464,0.0222151,8.25902,0.294233,0.0462729,14.5868,0.31455
8.0004,0.124577,0.0222149,8.25902,0.294233,0.0462729,14.592,0.310235
8.00534,0.124687,0.0222147,8.25902,0.294233,0.0462729,14.5972,0.306061
8.01364,0.124871,0.0222144,8.25902,0.294233,0.0462729,14.6048,0.299121
8.01927,0.124996,0.0222142,8.25902,0.294233,0.0462729,14.61,0.294443
8.02651,0.125157,0.0222139,8.25902,0.294233,0.0462729,14.6174,0.288489
8.03169,0.125272,0.0222137,8.25902,0.294233,0.0462729,14.6229,0.284259
8.03675,0.125385,0.0222135,8.25902,0.294233,0.0462729,14.6282,0.280159
8.044,0.125545,0.0222132,8.25902,0.294233,0.0462729,14.6349,0.274349
8.05014,0.125682,0.0222129,8.25902,0.294233,0.0462729,14.6406,0.269475
8.05607,0.125814,0.0222127,8.32599,0.297488,0.0462689,14.6468,0.320796
8.06322,0.125973,0.0222123,8.32599,0.297488,0.0462689,14.6541,0.314711
8.06804,0.12608,0.0222121,8.32599,0.297488,0.0462689,14.6592,0.310643
8.07332,0.126197,0.0222119,8.32599,0.297488,0.0462689,14.6646,0.306209
8.08083,0.126364,0.0222116,8.32599,0.297488,0.0462689,14.6724,0.299946
8.08756,0.126513,0.0222113,8.32599,0.297488,0.0462689,14.6792,0.294384
8.09327,0.12664,0.022211,8.32599,0.297488,0.0462689,14.6853,0.289698
8.09789,0.126743,0.0222108,8.32599,0.297488,0.0462689,14.6901,0.285943
8.10328,0.126863,0.0222106,8.32599,0.297488,0.0462689,14.6951,0.281585
8.11104,0.127035,0.0222102,8.32599,0.297488,0.0462689,14.7022,0.275387
8.11652,0.127157,0.0222099,8.32599,0.297488,0.0462689,14.7078,0.271051
8.12193,0.127277,0.0222097,8.39297,0.300743,0.0462626,14.7136,0.32269
8.12778,0.127407,0.0222094,8.39297,0.300743,0.0462626,14.7197,0.317726
8.13277,0.127518,0.0222092,8.39297,0.300743,0.0462626,14.7242,0.313507
8.13782,0.12763,0.022209,8.39297,0.300743,0.0462626,14.7288,0.309268
8.14382,0.127763,0.0222087,8.39297,0.300743,0.0462626,14.7351,0.304265
8.1493,0.127885,0.0222084,8.39297,0.300743,0.0462626,14.7407,0.299725
8.1544,0.127998,0.0222082,8.39297,0.300743,0.0462626,14.7461,0.295521
8.16155,0.128157,0.0222079,8.39297,0.300743,0.0462626,14.7526,0.289689
8.16726,0.128284,0.0222076,8.39297,0.300743,0.0462626,14.7578,0.28507
8.17226,0.128395,0.0222073,8.39297,0.300743,0.0462626,14.7629,0.281061
8.17943,0.128554,0.022207,8.39297,0.300743,0.0462626,14.7704,0.275363
8.18581,0.128695,0.0222067,8.45995,0.304001,0.0462586,14.7771,0.326288
8.19179,0.128828,0.0222064,8.45995,0.304001,0.0462586,14.7827,0.321203
8.19786,0.128963,0.0222061,8.45995,0.304001,0.0462586,14.7881,0.316079
8.203,0.129077,0.0222059,8.45995,0.304001,0.0462586,14.7933,0.311768
8.20913,0.129214,0.0222056,8.45995,0.304001,0.0462586,14.7999,0.306653
8.2148,0.129339,0.0222054,8.45995,0.304001,0.0462586,14.8057,0.301967
8.21972,0.129449,0.0222051,8.45995,0.304001,0.0462586,14.811,0.297918
8.22624,0.129593,0.0222048,8.45995,0.304001,0.0462586,14.8168,0.292602
8.23186,0.129718,0.0222046,8.45995,0.304001,0.0462586,14.8219,0.288054
8.23638,0.129819,0.0222044,8.45995,0.304001,0.0462586,14.8266,0.284432
8.24315,0.129969,0.022204,8.45995,0.304001,0.0462586,14.8338,0.279046
8.24899,0.130099,0.0222038,8.45995,0.304001,0.0462586,14.8399,0.274455
8.25416,0.130214,0.0222035,8.52693,0.307264,0.0462606,14.8446,0.32608
8.25994,0.130342,0.0222033,8.52693,0.307264,0.0462606,14.8499,0.321187
8.26485,0.130451,0.022203,8.52693,0.307264,0.0462606,14.8549,0.31706
8.26932,0.13055,0.0222028,8.52693,0.307264,0.0462606,14.8595,0.313315
8.27392,0.130652,0.0222026,8.52693,0.307264,0.0462606,14.8644,0.309491
8.28082,0.130806,0.0222023,8.52693,0.307264,0.0462606,14.8717,0.303782
8.28957,0.131,0.0222019,8.52693,0.307264,0.0462606,14.8796,0.296624
8.29567,0.131135,0.0222017,8.52693,0.307264,0.0462606,14.8859,0.291685
8.30043,0.131241,0.0222014,8.52693,0.307264,0.0462606,14.8908,0.287861
8.30529,0.131349,0.0222012,8.52693,0.307264,0.0462606,14.896,0.28399
8.31412,0.131545,0.0222008,8.52693,0.307264,0.0462606,14.9042,0.277023
8.32147,0.131708,0.0222005,8.52693,0.307264,0.0462606,14.9108,0.271318
8.32757,0.131844,0.0222003,8.59391,0.310534,0.0462708,14.9171,0.321632
8.33246,0.131952,0.0222,8.59391,0.310534,0.0462708,14.9221,0.317539
8.3376,0.132066,0.0221998,8.59391,0.310534,0.0462708,14.9274,0.313251
8.34505,0.132232,0.0221995,8.59391,0.310534,0.0462708,14.9343,0.307086
8.35157,0.132376,0.0221992,8.59391,0.310534,0.0462708,14.9402,0.301746
8.3563,0.132482,0.022199,8.59391,0.310534,0.0462708,14.9451,0.297894
8.36133,0.132593,0.0221988,8.59391,0.310534,0.0462708,14.9503,0.293833
8.3662,0.132701,0.0221986,8.59391,0.310534,0.0462708,14.9554,0.289923
8.37119,0.132812,0.0221984,8.59391,0.310534,0.0462708,14.9607,0.285957
8.37864,0.132978,0.0221981,8.59391,0.310534,0.0462708,14.9675,0.280083
8.38425,0.133102,0.0221978,8.59391,0.310534,0.0462708,14.9733,0.275715
8.39027,0.133236,0.0221976,8.6609,0.313809,0.0462894,14.9795,0.326235
8.39635,0.133371,0.0221973,8.6609,0.313809,0.0462894,14.9859,0.321128
8.40138,0.133482,0.0221971,8.6609,0.313809,0.0462894,14.9912,0.31694
8.40729,0.133614,0.0221969,8.6609,0.313809,0.0462894,14.9966,0.312042
8.41541,0.133794,0.0221965,8.6609,0.313809,0.0462894,15.005,0.305374
8.42024,0.133901,0.0221964,8.6609,0.313809,0.0462894,15.0099,0.301439
8.42648,0.13404,0.0221961,8.6609,0.313809,0.0462894,15.0169,0.296395
8.43324,0.13419,0.0221958,8.6609,0.313809,0.0462894,15.0227,0.290984
8.43925,0.134323,0.0221956,8.6609,0.313809,0.0462894,15.0282,0.286227
8.44547,0.134461,0.0221953,8.6609,0.313809,0.0462894,15.0347,0.281346
8.45061,0.134575,0.0221951,8.6609,0.313809,0.0462894,15.0399,0.277353
8.4555,0.134684,0.0221949,8.72789,0.317085,0.0463141,15.045,0.328703
8.46116,0.13481,0.0221947,8.72789,0.317085,0.0463141,15.051,0.323958
8.46667,0.134932,0.0221944,8.72789,0.317085,0.0463141,15.0561,0.319372
8.47222,0.135055,0.0221942,8.72789,0.317085,0.0463141,15.0612,0.314775
8.47774,0.135178,0.022194,8.72789,0.317085,0.0463141,15.0669,0.310234
8.48374,0.135311,0.0221937,8.72789,0.317085,0.0463141,15.0724,0.30534
8.49195,0.135493,0.0221934,8.72789,0.317085,0.0463141,15.08,0.298702
8.49874,0.135644,0.0221931,8.72789,0.317085,0.0463141,15.0862,0.293274
8.5044,0.135769,0.0221928,8.72789,0.317085,0.0463141,15.0913,0.288798
8.50984,0.13589,0.0221926,8.72789,0.317085,0.0463141,15.0971,0.284536
8.51849,0.136082,0.0221922,8.72789,0.317085,0.0463141,15.1062,0.277833
8.52688,0.136268,0.0221919,8.79488,0.320362,0.0463411,15.1139,0.326029
8.53708,0.136495,0.0221914,8.79488,0.320362,0.0463411,15.1244,0.317565
8.54782,0.136733,0.022191,8.79488,0.320362,0.0463411,15.1357,0.308771
8.5576,0.13695,0.0221905,8.79488,0.320362,0.0463411,15.1445,0.300874
8.56633,0.137144,0.0221901,8.79488,0.320362,0.0463411,15.1536,0.293915
8.57483,0.137333,0.0221897,8.79488,0.320362,0.0463411,15.1627,0.287232
8.58495,0.137557,0.0221893,8.79488,0.320362,0.0463411,15.1734,0.279414
8.59801,0.137847,0.0221886,8.86186,0.323636,0.0463655,15.1869,0.323603
8.60632,0.138031,0.0221882,8.86186,0.323636,0.0463655,15.1956,0.316758
8.61846,0.138301,0.0221876,8.86186,0.323636,0.0463655,15.2066,0.306885
8.62642,0.138478,0.0221872,8.86186,0.323636,0.0463655,15.2153,0.3005
8.63604,0.138691,0.0221867,8.86186,0.323636,0.0463655,15.2252,0.292895
8.64851,0.138968,0.0221861,8.86186,0.323636,0.0463655,15.2365,0.283212
8.65806,0.13918,0.0221856,8.92885,0.326907,0.0463833,15.2463,0.330384
8.66819,0.139404,0.022185,8.92885,0.326907,0.0463833,15.257,0.322004
8.67715,0.139603,0.0221845,8.92885,0.326907,0.0463833,15.2655,0.314674
8.68627,0.139806,0.022184,8.92885,0.326907,0.0463833,15.2748,0.307304
8.69941,0.140097,0.0221833,8.92885,0.326907,0.0463833,15.2886,0.296862
8.70907,0.140311,0.0221827,8.92885,0.326907,0.0463833,15.2974,0.289318
8.7169,0.140485,0.0221823,8.92885,0.326907,0.0463833,15.3053,0.283305
8.72408,0.140644,0.0221818,8.99583,0.330175,0.0463923,15.313,0.332198
8.73294,0.140841,0.0221813,8.99583,0.330175,0.0463923,15.3223,0.324872
8.74129,0.141026,0.0221808,8.99583,0.330175,0.0463923,15.33,0.318046
8.74924,0.141203,0.0221803,8.99583,0.330175,0.0463923,15.3381,0.311608
8.75593,0.141351,0.0221799,8.99583,0.330175,0.0463923,15.3452,0.306251
8.76544,0.141562,0.0221793,8.99583,0.330175,0.0463923,15.3539,0.298729
8.77251,0.141719,0.0221788,8.99583,0.330175,0.0463923,15.3603,0.293212
8.78011,0.141887,0.0221784,8.99583,0.330175,0.0463923,15.3681,0.287353
8.78971,0.1421,0.0221777,8.99583,0.330175,0.0463923,15.3783,0.280077
8.79955,0.142318,0.0221771,9.0628,0.333439,0.0463928,15.3872,0.326219
8.80506,0.142441,0.0221767,9.0628,0.333439,0.0463928,15.3929,0.321716
8.81116,0.142576,0.0221763,9.0628,0.333439,0.0463928,15.3994,0.316765
8.817,0.142706,0.0221759,9.0628,0.333439,0.0463928,15.4053,0.312069
8.82324,0.142844,0.0221755,9.0628,0.333439,0.0463928,15.412,0.307088
8.83268,0.143053,0.0221749,9.0628,0.333439,0.0463928,15.4205,0.299654
8.83824,0.143177,0.0221745,9.0628,0.333439,0.0463928,15.4262,0.295324
8.84477,0.143322,0.022174,9.0628,0.333439,0.0463928,15.4335,0.29029
8.85163,0.143474,0.0221736,9.0628,0.333439,0.0463928,15.4403,0.285072
8.85824,0.14362,0.0221731,9.0628,0.333439,0.0463928,15.4464,0.280118
8.86531,0.143777,0.0221726,9.12978,0.336701,0.0463874,15.4537,0.328253
8.8706,0.143894,0.0221722,9.12978,0.336701,0.0463874,15.4591,0.323939
8.87714,0.144039,0.0221718,9.12978,0.336701,0.0463874,15.4656,0.318639
8.8855,0.144225,0.0221712,9.12978,0.336701,0.0463874,15.4727,0.311944
8.8955,0.144446,0.0221705,9.12978,0.336701,0.0463874,15.4822,0.304033
8.90185,0.144587,0.02217,9.12978,0.336701,0.0463874,15.4884,0.299077
8.90708,0.144703,0.0221697,9.12978,0.336701,0.0463874,15.4939,0.295036
8.91469,0.144872,0.0221691,9.12978,0.336701,0.0463874,15.5021,0.289224
8.92221,0.145039,0.0221686,9.12978,0.336701,0.0463874,15.509,0.283558
8.93036,0.145219,0.022168,9.19676,0.339964,0.0463803,15.5173,0.330876
8.93777,0.145384,0.0221675,9.19676,0.339964,0.0463803,15.5251,0.324845
8.94795,0.145609,0.0221668,9.19676,0.339964,0.0463803,15.5346,0.316646
8.95703,0.145811,0.0221661,9.19676,0.339964,0.0463803,15.5439,0.309435
8.96661,0.146023,0.0221655,9.19676,0.339964,0.0463803,15.5538,0.301944
8.97389,0.146184,0.022165,9.19676,0.339964,0.0463803,15.5615,0.296325
8.98556,0.146443,0.0221641,9.19676,0.339964,0.0463803,15.5724,0.287472
8.99853,0.146731,0.0221632,9.26374,0.34323,0.0463761,15.5858,0.33096
9.00716,0.146922,0.0221626,9.26374,0.34323,0.0463761,15.5936,0.323971
9.017,0.14714,0.0221619,9.26374,0.34323,0.0463761,15.6041,0.316096
9.02514,0.147321,0.0221614,9.26374,0.34323,0.0463761,15.6123,0.309667
9.03388,0.147514,0.0221608,9.26374,0.34323,0.0463761,15.6214,0.302863
9.04225,0.1477,0.0221602,9.26374,0.34323,0.0463761,15.6291,0.296435
9.05228,0.147922,0.0221595,9.26374,0.34323,0.0463761,15.6394,0.288871
9.05868,0.148064,0.0221591,9.26374,0.34323,0.0463761,15.6461,0.284118
9.06755,0.148261,0.0221585,9.33072,0.346501,0.0463783,15.6543,0.330371
9.07493,0.148424,0.022158,9.33072,0.346501,0.0463783,15.661,0.324424
9.08331,0.14861,0.0221575,9.33072,0.346501,0.0463783,15.6698,0.317744
9.09081,0.148776,0.022157,9.33072,0.346501,0.0463783,15.6777,0.311831
9.10217,0.149028,0.0221562,9.33072,0.346501,0.0463783,15.688,0.303018
9.10771,0.149151,0.0221559,9.33072,0.346501,0.0463783,15.6938,0.298773
9.11516,0.149316,0.0221554,9.33072,0.346501,0.0463783,15.7014,0.293144
9.1214,0.149454,0.022155,9.33072,0.346501,0.0463783,15.708,0.288497
9.12796,0.149599,0.0221546,9.33072,0.346501,0.0463783,15.714,0.283669
9.13534,0.149763,0.0221541,9.39771,0.349778,0.0463891,15.7207,0.330801
9.1411,0.14989,0.0221537,9.39771,0.349778,0.0463891,15.7267,0.326173
9.14805,0.150045,0.0221533,9.39771,0.349778,0.0463891,15.7341,0.320635
9.1548,0.150194,0.0221529,9.39771,0.349778,0.0463891,15.7412,0.315314
9.16165,0.150346,0.0221524,9.39771,0.349778,0.0463891,15.7473,0.309974
9.16854,0.150498,0.022152,9.39771,0.349778,0.0463891,15.7545,0.304661
9.17436,0.150627,0.0221517,9.39771,0.349778,0.0463891,15.7605,0.30022
9.18228,0.150803,0.0221512,9.39771,0.349778,0.0463891,15.7688,0.294254
9.18827,0.150936,0.0221508,9.39771,0.349778,0.0463891,15.775,0.289806
9.19656,0.151119,0.0221503,9.46469,0.35306,0.0464082,15.7836,0.336546
9.20203,0.15124,0.02215,9.46469,0.35306,0.0464082,15.7892,0.332133
9.2079,0.15137,0.0221496,9.46469,0.35306,0.0464082,15.7954,0.327432
9.21799,0.151594,0.022149,9.46469,0.35306,0.0464082,15.8046,0.319435
9.22487,0.151746,0.0221486,9.46469,0.35306,0.0464082,15.8109,0.314058
9.23172,0.151898,0.0221482,9.46469,0.35306,0.0464082,15.818,0.308757
9.23742,0.152024,0.0221478,9.46469,0.35306,0.0464082,15.824,0.304399
9.2432,0.152152,0.0221475,9.46469,0.35306,0.0464082,15.8301,0.30002
9.25316,0.152373,0.0221469,9.46469,0.35306,0.0464082,15.8393,0.292591
9.26037,0.152533,0.0221465,9.46469,0.35306,0.0464082,15.8468,0.287311
9.27041,0.152755,0.0221459,9.53168,0.356343,0.046433,15.8573,0.332117
9.27903,0.152946,0.0221453,9.53168,0.356343,0.046433,15.8668,0.325259
9.28807,0.153146,0.0221448,9.53168,0.356343,0.046433,15.8757,0.31816
9.30084,0.153429,0.022144,9.53168,0.356343,0.046433,15.8892,0.308302
9.31004,0.153633,0.0221435,9.53168,0.356343,0.046433,15.8976,0.30134
9.31889,0.153829,0.0221429,9.53168,0.356343,0.046433,15.9067,0.294761
9.32518,0.153968,0.0221426,9.53168,0.356343,0.046433,15.9132,0.290152
9.33305,0.154142,0.0221421,9.59867,0.359626,0.0464595,15.9214,0.336704
9.34154,0.15433,0.0221416,9.59867,0.359626,0.0464595,15.9292,0.329931
9.35117,0.154544,0.022141,9.59867,0.359626,0.0464595,15.939,0.322344
9.35693,0.154671,0.0221406,9.59867,0.359626,0.0464595,15.9452,0.317862
9.36597,0.154872,0.02214,9.59867,0.359626,0.0464595,15.9534,0.310907
9.37479,0.155067,0.0221395,9.59867,0.359626,0.0464595,15.9626,0.304237
9.38298,0.155248,0.022139,9.59867,0.359626,0.0464595,15.9711,0.298132
9.39235,0.155456,0.0221384,9.59867,0.359626,0.0464595,15.9809,0.291281
9.40141,0.155656,0.0221378,9.66566,0.362906,0.0464828,15.9892,0.336704
9.4086,0.155815,0.0221373,9.66566,0.362906,0.0464828,15.9966,0.330998
9.41654,0.155991,0.0221368,9.66566,0.362906,0.0464828,16.005,0.32475
9.42329,0.156141,0.0221363,9.66566,0.362906,0.0464828,16.0121,0.319513
9.43266,0.156348,0.0221357,9.66566,0.362906,0.0464828,16.0208,0.31232
9.43895,0.156487,0.0221353,9.66566,0.362906,0.0464828,16.0272,0.307567
9.44648,0.156654,0.0221348,9.66566,0.362906,0.0464828,16.0352,0.301945
9.45306,0.1568,0.0221343,9.66566,0.362906,0.0464828,16.042,0.297103
9.45966,0.156946,0.0221339,9.66566,0.362906,0.0464828,16.0481,0.292315
9.46789,0.157128,0.0221333,9.73264,0.366184,0.046499,16.0566,0.338216
9.47374,0.157258,0.0221329,9.73264,0.366184,0.046499,16.0626,0.333579
9.48077,0.157413,0.0221324,9.73264,0.366184,0.046499,16.07,0.328051
9.48727,0.157557,0.0221319,9.73264,0.366184,0.046499,16.076,0.322995
9.49554,0.15774,0.0221313,9.73264,0.366184,0.046499,16.0845,0.316639
9.50161,0.157875,0.0221309,9.73264,0.366184,0.046499,16.0909,0.312026
9.50705,0.157995,0.0221305,9.73264,0.366184,0.046499,16.0965,0.307939
9.51384,0.158145,0.02213,9.73264,0.366184,0.046499,16.1036,0.302899
9.51967,0.158274,0.0221296,9.73264,0.366184,0.046499,16.109,0.298624
9.52607,0.158416,0.0221291,9.73264,0.366184,0.046499,16.1161,0.293992
9.53262,0.158561,0.0221286,9.79962,0.369458,0.0465062,16.1226,0.341118
9.53788,0.158677,0.0221282,9.79962,0.369458,0.0465062,16.1281,0.336944
9.54519,0.158839,0.0221276,9.79962,0.369458,0.0465062,16.1349,0.331197
9.55148,0.158978,0.0221271,9.79962,0.369458,0.0465062,16.1406,0.326295
9.55742,0.15911,0.0221267,9.79962,0.369458,0.0465062,16.1469,0.321713
9.56493,0.159276,0.0221261,9.79962,0.369458,0.0465062,16.1547,0.315988
9.57057,0.159401,0.0221257,9.79962,0.369458,0.0465062,16.1605,0.311741
9.57627,0.159527,0.0221252,9.79962,0.369458,0.0465062,16.1666,0.307492
9.58191,0.159652,0.0221248,9.79962,0.369458,0.0465062,16.1724,0.30333
9.59065,0.159845,0.0221241,9.79962,0.369458,0.0465062,16.1814,0.296987
9.59783,0.160004,0.0221235,9.8666,0.372729,0.046505,16.189,0.34363
9.60442,0.16015,0.022123,9.8666,0.372729,0.046505,16.195,0.338407
9.61198,0.160317,0.0221224,9.8666,0.372729,0.046505,16.2019,0.332477
9.61749,0.160439,0.0221219,9.8666,0.372729,0.046505,16.2076,0.328201
9.62297,0.16056,0.0221215,9.8666,0.372729,0.046505,16.2133,0.323982
9.62962,0.160707,0.0221209,9.8666,0.372729,0.046505,16.2202,0.318911
9.63479,0.160822,0.0221205,9.8666,0.372729,0.046505,16.2255,0.315015
9.64021,0.160942,0.0221201,9.8666,0.372729,0.046505,16.2312,0.310962
9.64736,0.1611,0.0221195,9.8666,0.372729,0.046505,16.2386,0.305688
9.65295,0.161224,0.022119,9.8666,0.372729,0.046505,16.2444,0.301618
9.65921,0.161362,0.0221185,9.93357,0.375999,0.0464986,16.251,0.349197
9.66547,0.161501,0.022118,9.93357,0.375999,0.0464986,16.2567,0.344213
9.67105,0.161624,0.0221175,9.93357,0.375999,0.0464986,16.2626,0.339811
9.67898,0.161799,0.0221169,9.93357,0.375999,0.0464986,16.2707,0.333606
9.68474,0.161927,0.0221164,9.93357,0.375999,0.0464986,16.2767,0.32915
9.69503,0.162154,0.0221155,9.93357,0.375999,0.0464986,16.2861,0.32129
9.70117,0.16229,0.022115,9.93357,0.375999,0.0464986,16.2917,0.316663
9.70656,0.162409,0.0221146,9.93357,0.375999,0.0464986,16.2973,0.31265
9.71406,0.162575,0.0221139,9.93357,0.375999,0.0464986,16.3052,0.30713
9.71934,0.162692,0.0221135,9.93357,0.375999,0.0464986,16.3108,0.303297
9.72708,0.162863,0.0221129,9.93357,0.375999,0.0464986,16.3178,0.297761
9.73322,0.162999,0.0221123,10.0006,0.379269,0.046491,16.3241,0.344722
9.73889,0.163125,0.0221119,10.0006,0.379269,0.046491,16.3301,0.34026
9.74609,0.163284,0.0221113,10.0006,0.379269,0.046491,16.3376,0.334657
9.753,0.163436,0.0221107,10.0006,0.379269,0.046491,16.3439,0.329334
9.75958,0.163582,0.0221102,10.0006,0.379269,0.046491,16.3499,0.324321
9.76517,0.163706,0.0221097,10.0006,0.379269,0.046491,16.3556,0.320099
9.77041,0.163822,0.0221093,10.0006,0.379269,0.046491,16.3611,0.316193
9.77775,0.163984,0.0221087,10.0006,0.379269,0.046491,16.3688,0.31078
9.78376,0.164117,0.0221082,10.0006,0.379269,0.046491,16.375,0.306407
9.79281,0.164317,0.0221074,10.0675,0.382543,0.0464868,16.3843,0.351694
9.79833,0.164439,0.022107,10.0675,0.382543,0.0464868,16.39,0.347321
9.80365,0.164557,0.0221066,10.0675,0.382543,0.0464868,16.3956,0.343141
9.81208,0.164743,0.0221059,10.0675,0.382543,0.0464868,16.4033,0.336581
9.81879,0.164891,0.0221053,10.0675,0.382543,0.0464868,16.4095,0.331418
9.82511,0.165031,0.0221048,10.0675,0.382543,0.0464868,16.4162,0.326609
9.83107,0.165163,0.0221044,10.0675,0.382543,0.0464868,16.4221,0.322119
9.83627,0.165278,0.022104,10.0675,0.382543,0.0464868,16.4276,0.318242
9.84478,0.165466,0.0221033,10.0675,0.382543,0.0464868,16.4354,0.311987
9.85176,0.16562,0.0221027,10.0675,0.382543,0.0464868,16.4417,0.306932
9.85713,0.165739,0.0221023,10.0675,0.382543,0.0464868,16.4473,0.303096
9.86308,0.165871,0.0221019,10.1345,0.385822,0.0464897,16.4535,0.350212
9.86855,0.165991,0.0221014,10.1345,0.385822,0.0464897,16.4593,0.345914
9.87519,0.166138,0.0221009,10.1345,0.385822,0.0464897,16.4659,0.340738
9.88245,0.166299,0.0221004,10.1345,0.385822,0.0464897,16.4729,0.335141
9.8911,0.16649,0.0220997,10.1345,0.385822,0.0464897,16.4819,0.328558
9.8967,0.166614,0.0220993,10.1345,0.385822,0.0464897,16.4877,0.324348
9.90161,0.166722,0.0220989,10.1345,0.385822,0.0464897,16.4928,0.320696
9.90966,0.1669,0.0220983,10.1345,0.385822,0.0464897,16.5006,0.314772
9.91661,0.167054,0.0220978,10.1345,0.385822,0.0464897,16.5074,0.309737
